velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.613786105571548,-0.5257866694231526,0.3813092763122164,1.2507492448600945
0.6521539701923857,-0.49349572196736485,0.43313576220257793,1.255200398423799
0.6911855326156084,-0.46822448511710185,0.477336761977485,1.2593916154090943
0.7308649040849476,-0.4535980505614999,0.5110207903633223,1.260792925477676
0.7711531895772601,-0.45096308028326065,0.5341528385187104,1.2569833718689627
0.8119889455438462,-0.45958589290288576,0.5493408785043892,1.2462746143924284
0.8533013386350123,-0.4777964500418544,0.5601436822310107,1.2280657096566137
0.8950168012121221,-0.5036798361952166,0.5695898802772864,1.20244632539132
0.9370616098529113,-0.5348285685604796,0.5800397905674242,1.1698353930492686
0.9793723781182159,-0.5680337205129254,0.593671273381895,1.1314291702409214
1.0219115061901152,-0.5997238517823268,0.6126665452887814,1.0896972152332318
1.0646736103375736,-0.6266808275639437,0.639143175994795,1.048112276249554
1.107675481301067,-0.6469976085901031,0.6747589364498455,1.0105603067322317
1.1509407042314377,-0.6607978271445615,0.7199263283552534,0.9809908841191498
1.1944976500694824,-0.6696363084502873,0.7732975363501521,0.9631049240611007
1.2383929768713104,-0.6757899094885013,0.831808809083214,0.9598149583894289
1.282704633348924,-0.6821595258191209,0.8908887960298493,0.9726212800494375
1.3275430179640277,-0.691489296466009,0.9451714095036946,1.0012105325807592
1.3730442917383059,-0.7055328965652726,0.9900286333386584,1.0433277547059068
